,x,y
0,56.81578150272263,85.31466555412604
1,53.303239819057595,89.4960556401149
2,49.55622176234692,87.18974248397278
3,46.416983324474444,83.91976507706252
4,44.90791443686708,77.43578361768928
5,43.19067284204732,77.69850097644945
6,41.70740308643668,77.04746783725068
7,40.200331090389334,76.20052983353393
8,35.10646282302861,73.21672850538381
9,35.21412383188361,73.41270636544506
10,30.96835629566027,69.27484803659746
11,26.07687346885653,62.97936583152423
12,26.320944182814692,63.34278862669386
13,25.2181286887674,58.4701707906889
14,28.112173785188258,58.55942728715379
15,26.13531964301588,55.13955046042358
16,25.4571230531411,58.30508888715299
17,28.57253763878339,62.40390134551092
18,28.861605046345904,63.7666100441174
19,34.56615806722191,67.86176366755613
20,34.22184598530063,69.74946136341637
21,46.51568842871453,78.26068471934613
22,52.59592536356541,79.3528969931857
23,57.22923710282668,77.23230134402982
24,65.97314959212518,75.48093742353223
25,63.020111088914526,78.57245837606202
26,60.85992430911796,77.88335050395672
27,62.12361053734969,78.62797722462426
28,64.3205437958289,76.15897987283873
29,63.74546867078807,75.61468200021537
30,42.14735073257708,28.18846099676776
31,35.69304431231509,26.35596821498962
32,38.89589197867199,24.34591515692584
33,34.85384666519919,34.52238112606583
34,38.668081158905096,23.756005208844893
35,38.626063001382576,22.7602244382055
36,36.1148767711778,25.26403955052526
37,32.539044098653335,27.755613955593294
38,32.738755055479125,28.889821548583164
39,29.726703641164036,34.151709976038674
40,25.562851571751082,43.326712258668834
41,24.715564218875265,53.86103843130366
42,25.12326362791071,52.62374956342156
43,29.58103344641764,33.405304300828
44,28.429881173189038,32.486738587553376
45,34.53238037784473,25.95772383620645
46,33.64185734042363,27.07045056869972
47,38.33438261069107,23.87476264852139
48,41.78926724522387,21.15573254779707
49,46.15480445142779,17.391773815689902
50,52.071672751667286,16.80121268285346
51,48.84187434818811,17.629456157395538
52,48.95054994680914,17.295197981286215
53,58.245002691167805,18.87992884467552
54,61.35504176447302,19.263506490200065
55,67.56459171696655,21.626228459105462
56,73.57669934896205,26.99000910804127
57,81.7299880036541,40.52189687963916
58,83.84444040199234,48.07516207088955
59,82.3194766194289,50.471868297222265
60,83.10165622349139,61.87430156238804
61,76.1753896612522,68.86513188926997
62,70.96837780103148,73.13031536155654
63,68.36321197693731,75.81750700224981
64,48.76587439281615,79.06025006830698
65,48.8510466669496,79.2496743480484
66,51.25253450424418,79.57867911973163
67,53.67753813633949,79.476208785565
68,54.54910011329426,79.51415316329411
69,56.14831958127206,79.37673121964788
70,54.69812692397416,79.7765351015821
71,50.93409876146244,79.63469384409734
72,51.99621881003998,79.49964672745378
73,49.85906198242957,79.60355025875671
74,46.99328472116503,78.9213023296009
75,30.538836574671073,69.09776833260253
76,32.344377687650095,68.9977571580095
77,30.661765317737313,69.21923954505814
78,54.46104032185054,90.28901450472401
79,56.87425054081787,90.17504409716055
80,59.12488387456709,89.51925570971534
81,62.107241582224894,85.46032225340241
82,62.73488613401781,82.60822240282053
83,66.73894408466475,80.38112759771776
84,66.45971067075877,77.12521821360203
85,68.47111607450263,76.33880797841158
86,70.1206598804201,75.2547786463504
87,74.96813568371746,72.17520801474988
88,76.50689007387331,70.80394642886877
89,81.13575383911714,61.243978030109794
90,83.04643321210426,59.2130719707092
91,84.41597404599587,54.85154151643674
92,85.93959907166389,49.64050780822979
93,85.59479165159726,47.84789258873137
94,85.57170799518234,44.86602676764938
95,84.16938387625746,38.27885827232876
96,85.73051820732752,43.727792269988015
97,84.07582670818454,37.83929330151928
98,69.18680893578313,23.757765377167857
99,68.9687796097208,22.428927745851098
100,67.37263327309964,22.197897422033503
101,68.10112406133518,18.97506109959601
102,67.11553777936211,18.86613267648066
103,69.12148752997012,20.302488895250477
104,73.9025028992452,23.547589384790342
105,71.26717793721771,23.11016378564937
106,69.62456728892234,19.77445069785869
107,65.88705475125637,18.046797729141048
108,62.25855043643638,16.854338676231446
109,62.40106893982254,17.273584494146082
110,59.28604098013183,16.890436105146364
111,59.01937449901435,17.687471538944003
112,54.331116020951356,16.444136376969873
113,49.6339495722021,17.273593996914617
114,52.00012132451188,16.933923163413485
115,50.48630392767575,16.095238633003486
116,54.347951765950754,16.039103529638396
117,51.37688221897929,16.938184578936553
118,55.04447670933997,16.48084195434016
119,57.46317478996563,16.204785643853917
120,52.862200624564316,15.891314182204287
121,53.28793480328297,16.096065939213236
122,52.64144157927641,16.071842891779717
123,47.394334895344315,16.346778780460372
124,54.06697432497601,15.866789010220675
125,57.130567345391015,15.947061231218594
126,60.95761598917841,16.85296402236679
127,58.02141335731918,16.13892432511031
128,62.08218753363335,17.69011713288921
129,60.405006214646626,18.08567490384725
130,65.23555311382809,18.71739937598876
131,65.71341692610332,18.600223699357286
132,70.22882654591282,20.32934950572721
133,64.68176999130064,18.188972048189118
134,65.17935385633335,15.995432983020853
135,61.83106203875267,15.327452574811202
136,36.6882907998414,23.523020110487234
137,41.33804294816619,20.50334212602677
138,85.90102557066697,43.103215398360724
139,50.974605261161926,86.34064336061056
140,49.94207168586241,89.30439513686507
141,48.43783300877105,84.13335605625716
