,x,y
0,6.201670395600415,11.16248095116566
1,10.402776613412334,17.784457516159097
2,11.696256406863592,18.62760412315509
3,10.407510174259679,21.686013389661422
4,10.829799136144418,26.53167903478946
5,11.011252544597946,30.772664050522604
6,11.477437735302678,30.23128794271898
7,11.01653426159095,30.86631796660808
8,18.75696004409952,42.42152439162363
9,12.416419369819591,40.45158453999618
10,12.295865929963977,44.90197251997128
11,16.2760424738599,46.27082526691851
12,11.287445964274308,50.41402035890646
13,15.729589231600555,50.356511473535015
14,16.988625570565237,52.19536078328744
15,13.729566458135153,59.479576740561804
16,15.584944710651381,59.45081741268993
17,13.722806769938149,62.06931181201177
18,15.5169851877911,64.68899848401759
19,16.959011687631694,64.90046306200095
20,13.651415743984241,67.38820022717245
21,19.96779357402574,59.83075186907732
22,20.116426571469383,54.949454171263994
23,18.40270990871355,53.87422338132948
24,22.404552603872155,50.770656499842744
25,19.7971369899954,54.62799107831213
26,22.28175780616642,48.44543942863613
27,22.0738554459896,48.3872231911827
28,22.490611807466617,42.7471169492518
29,22.154844916141595,44.209268104438806
30,23.65223638353478,37.90608467728479
31,24.022729324039034,34.87634172728011
32,24.911785876339415,35.092681751487746
33,24.70819713695602,26.287209109805318
34,24.458789270779675,23.455820695956692
35,26.25635122986847,32.38347603425581
36,21.10907470277146,24.596154347925243
37,26.535022851745637,20.54154793367769
38,26.73790848948651,64.21286982048817
39,26.938995913651734,65.62555922728188
40,25.072543321064817,62.05049632733662
41,23.810983309645117,57.64645441230719
42,23.207743833296007,55.46761726905968
43,22.624349141015035,52.5502806074814
44,22.2981565472504,48.283112172927375
45,22.096177057193923,49.97085467645287
46,22.422889993606823,44.68958007854502
47,22.863566473028552,40.80622422914946
48,23.886906367338444,37.82396802237288
49,25.505628910421056,32.78831955391069
50,24.27499711543648,36.68527815446179
51,25.51823518643346,33.71945101356614
52,27.30342519015231,29.944714777110043
53,26.769590364842053,29.65520723426215
54,27.48969457471188,30.27850812480823
55,24.894559084069982,24.80636911817958
56,32.70840610687907,71.67221540234078
57,31.2150542138054,70.43518607772984
58,33.2121949589829,72.15938765140581
59,25.74198568302345,62.507466183105606
60,23.684229585368804,57.517032401059254
61,22.264729582649395,48.070405432042065
62,24.884905743135146,34.82335788632759
63,24.581077242608544,35.81662154408128
64,27.02573198124042,30.78899363677859
65,29.59621117681686,26.676535304186697
66,29.076414056616034,27.66668500145398
67,37.48213160203401,20.582975980471677
68,34.53592812280096,21.97856719262925
69,34.01532328796668,22.99762711657506
70,38.22702926231107,17.73260535427443
71,59.15330742857669,79.42190103273502
72,50.4214803711266,79.6027771294341
73,34.99368207748378,73.41680813935238
74,25.38508490802208,64.58557751515221
75,22.821916931783957,53.75271755063218
76,21.202699230713012,41.84596545610334
77,23.193392383270993,40.20644232395564
78,29.788453171181015,26.69353713101984
79,32.10555207304019,24.53221223007427
80,44.90764439431339,16.720387477110112
81,46.215605262085965,16.598413890651802
82,56.51902672685154,15.91856540505385
83,62.12867637252905,16.79490511134061
84,65.1022933125958,17.62194008430009
85,76.02137284050232,71.69700976004304
86,80.74441087889991,65.76780998123222
87,81.5433710011454,64.50502777081122
88,85.38328386015748,55.15887629305688
89,86.24180022796637,48.620137128272
90,85.51498562702798,40.975421814463736
91,84.80048548376283,38.09148083678019
92,81.61703837004383,30.96671337803823
93,77.46988705383247,25.131496539808523
94,77.55943758523125,25.680351751654705
95,77.46540021155617,25.705195830549957
96,77.79926936977698,26.02206713359382
97,78.2078801593153,26.50652781310226
98,79.80021232855815,27.792350527293177
99,81.12999616330936,19.893393987086267
100,84.78592027133804,24.41812416814079
101,90.87114971900299,21.842966008163376
102,86.09726369927475,25.444399548271868
103,87.68821699044855,35.770459404639865
104,89.11329204681553,38.16583041247713
105,85.9176149325328,43.20411528350724
106,87.13757567943641,46.808377807116166
107,86.26730025159551,48.045818322176004
108,88.54549204965505,50.01883039027469
109,88.66701701187334,51.9693557415789
110,93.35772091102277,60.374663202464724
111,95.6613565251481,60.28342593199146
112,42.71159280120901,77.74367395851709
113,53.546440231930625,79.82094024760126
114,29.519554491294883,69.05926996819677
115,27.091631376823884,65.55436572507489
116,24.716303781080246,35.25866360032347
117,29.588609550231876,24.236687585452824
118,44.51348572569325,17.300954486139975
119,47.678120067933044,16.2920147704794
120,53.57450294450688,15.83849515889631
121,56.57934536024348,15.972073676044753
122,61.677598648760316,16.30895353606142
123,34.924931843306304,73.48971018788538
124,27.23717952800518,64.91530586979182
125,76.70476841352396,70.63051763047524
126,90.60882736173687,36.27367512486321
127,86.54541415268793,29.06350105108192
128,92.30057556705424,41.7774859093095
129,87.49542589360493,47.278043456884994
130,85.73835058094299,27.442638862431743
131,76.0201132264421,24.38196124478046
132,85.8985534457111,27.125169681624797
133,83.83698357599708,60.0363315777522
134,21.767937637386613,45.25778267258622
135,23.113801327484936,40.22073566018796
136,78.24921345351865,26.50426275431159
137,79.44058775872197,27.4807170547557
138,81.30731150304456,30.763151307802833
139,84.3299969776572,36.91536346348103
140,92.33572660079504,52.19038921139504
141,91.99420369563853,54.151050571658594
