,x,y
0,9.7436,10.8558
1,9.7436,13.9327
2,9.4872,17.0096
3,9.4872,20.4712
4,9.7436,23.1635
5,9.7436,26.2404
6,9.4872,29.3173
7,9.4872,32.0096
8,9.7436,35.8558
9,9.4872,40.0865
10,10.2564,44.3173
11,9.7436,47.0096
12,10.0,50.4712
13,10.0,53.9327
14,10.5128,58.1635
15,10.7692,63.1635
16,10.5128,66.2404
17,10.5128,70.0865
18,10.5128,74.3173
19,11.5385,72.3942
20,12.3077,70.0865
21,12.5641,66.2404
22,13.5897,63.1635
23,13.8462,58.9327
24,15.1282,52.7788
25,14.1026,57.0096
26,14.359,49.7019
27,15.641,47.7788
28,15.3846,45.0865
29,15.641,40.0865
30,17.1795,35.4712
31,17.6923,31.625
32,18.2051,27.3942
33,18.7179,24.3173
34,19.2308,19.3173
35,18.7179,22.7788
36,19.7436,17.3942
37,20.0,13.1635
38,22.8205,74.7019
39,22.8205,71.625
40,22.8205,68.5481
41,22.8205,63.9327
42,22.8205,59.3173
43,22.8205,55.0865
44,22.8205,49.7019
45,22.8205,46.2404
46,22.8205,41.625
47,22.5641,38.1635
48,22.3077,35.4712
49,22.3077,32.7788
50,22.3077,29.7019
51,21.7949,28.1635
52,21.7949,25.0865
53,21.7949,22.3942
54,21.7949,19.7019
55,21.7949,15.4712
56,39.2308,74.7019
57,38.9744,67.7788
58,39.2308,64.3173
59,38.9744,59.7019
60,38.4615,53.9327
61,38.4615,48.9327
62,38.4615,45.0865
63,37.9487,41.625
64,37.9487,37.0096
65,37.9487,33.5481
66,37.9487,29.3173
67,37.6923,23.1635
68,37.6923,26.2404
69,37.1795,20.0865
70,37.6923,15.4712
71,54.8718,69.7019
72,51.7949,63.1635
73,48.4615,58.5481
74,45.3846,55.0865
75,42.5641,49.7019
76,40.5128,45.8558
77,41.2821,44.7019
78,43.8462,40.0865
79,46.1538,35.8558
80,48.7179,31.2404
81,51.0256,27.3942
82,53.5897,23.5481
83,56.4103,19.7019
84,59.7436,17.7788
85,68.9744,70.8558
86,68.9744,63.5481
87,69.2308,60.0865
88,68.7179,55.0865
89,68.7179,50.4712
90,68.9744,46.625
91,69.2308,42.0096
92,68.9744,37.7788
93,70.0,33.5481
94,71.2821,28.9327
95,74.359,25.0865
96,75.3846,21.625
97,80.5128,17.0096
98,78.7179,20.0865
99,83.0769,14.3173
100,86.4103,15.0865
101,88.7179,17.3942
102,90.5128,22.7788
103,92.8205,27.7788
104,93.5897,33.9327
105,94.6154,39.7019
106,94.6154,43.5481
107,94.8718,48.9327
108,94.6154,53.9327
109,94.8718,59.3173
110,95.3846,64.3173
111,95.641,68.9327
112,49.4872,60.8558
113,53.5897,67.0096
114,47.4359,57.0096
115,44.359,53.1635
116,42.3077,42.3942
117,45.641,38.5481
118,47.1795,33.9327
119,50.2564,29.3173
120,52.3077,25.0865
121,54.6154,21.2404
122,58.9744,17.3942
123,39.7436,71.625
124,38.7179,58.5481
125,68.7179,67.0096
126,92.8205,30.8558
127,91.7949,25.0865
128,94.6154,37.7788
129,94.6154,47.0096
130,89.4872,22.7788
131,77.9487,20.8558
132,88.4615,19.7019
133,70.0,58.5481
134,15.3846,43.1635
135,16.6667,39.3173
136,73.0769,27.7788
137,70.2564,32.3942
138,69.7436,36.2404
139,68.2051,41.2404
140,94.359,57.0096
141,95.3846,61.625
